"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","baseMean.1","log2FoldChange.1","lfcSE.1","stat.1","pvalue.1","padj.1","baseMean.2","log2FoldChange.2","lfcSE.2","stat.2","pvalue.2","padj.2"
"Nfkb1",11608.5958104747,1.28405390416812,0.551377932354613,2.32880902339467,0.0198691851739442,0.146985492661049,11608.5958104747,0.796300395163421,0.551381180831014,1.44419219017101,0.148684921140947,0.35321794671901,11608.5958104747,0.588023364097322,0.525442857495675,1.11910049914831,0.263097266938559,0.465190617191411
"Efcab11",5.89663377557697,0.0340536081898504,1.05713884259727,0.0322129949422581,0.974302193092575,NA,5.89663377557697,-1.70020588004834,1.09902173473059,-1.54701752141883,0.121859020667358,NA,5.89663377557697,0.547570172189057,0.999586218899137,0.547796840168631,0.583831408515451,NA
"Tmem100",9.71917644650709,-0.19886993115628,1.02927330038141,-0.193213921980281,0.846791436007074,0.92986856699034,9.71917644650709,-0.563707779751082,1.03117433765516,-0.546665834443598,0.584608330609108,0.765237230416719,9.71917644650709,-0.400510005245262,0.984375360735442,-0.406867157814713,0.684105558482989,0.814771485819124
"Naaa",869.796985781928,-0.870369530337879,0.495283432951174,-1.75731605870952,0.0788639520885651,0.285036855405814,869.796985781928,-0.67798785081736,0.495174321938928,-1.36919024428124,0.170939814728992,0.383204866916009,869.796985781928,-1.08916405588633,0.47204759624397,-2.30731829703759,0.0210370822356778,0.0967334598556445
"Nipsnap3b",615.129280329704,-0.567444226691661,0.28203511676919,-2.01196302500175,0.0442238348034091,0.216672505227927,615.129280329704,-0.803987211226881,0.282047741957784,-2.85053589029342,0.00436456243447317,0.0508082289198494,615.129280329704,-0.510610414749554,0.26871412944551,-1.90019935238685,0.0574069632475295,0.181625965945818
"Med20",227.482795454934,0.012857410531475,0.225709162909887,0.0569645040800061,0.954573470846737,0.979171003296703,227.482795454934,0.102074508691391,0.225128796774606,0.453404940433211,0.650257179606164,0.807145189162957,227.482795454934,0.153781948468361,0.214815643997711,0.715878720965033,0.474066238738725,0.661774710755416
"Gpc5",5.02027619962048,0.08142753364918,0.842428222803316,0.096658126407751,0.9229978943486,NA,5.02027619962048,1.2299172460973,0.81438998758373,1.51023129563077,0.130984415725443,NA,5.02027619962048,-0.178373120111763,0.8153027541917,-0.218781451668962,0.826820296287103,NA
"Ilf2",754.908361871032,0.072438536000252,0.129623912519864,0.558836210017586,0.576273507591998,0.787809063873066,754.908361871032,0.0112447477336616,0.12947001058487,0.0868521419196952,0.930789040915912,0.966454323030321,754.908361871032,-0.0130707665742478,0.123591946885781,-0.10575742921444,0.915774813865629,0.957225142844306
"Slc25a16",435.939562923699,0.350457875745516,0.194450115497167,1.80230222465783,0.0714978687226368,0.272974601868116,435.939562923699,0.100352217901808,0.194476810413186,0.516011228735189,0.605846566748566,0.778916869990276,435.939562923699,0.314148112141869,0.185318991774325,1.69517494744644,0.0900422379212938,0.23721171141913
"Gfm2",167.391540620699,0.471362305239105,0.248577256583417,1.89624067671262,0.0579282266880593,0.247657852363333,167.391540620699,0.141877766062276,0.248816288542858,0.570210925069071,0.568534647054828,0.753444513453303,167.391540620699,0.668413782507858,0.236528608700746,2.82593207722086,0.0047143259430227,0.0383102076097883
"Hook2",300.072790856726,0.210366677196349,0.314299805696145,0.669318508582614,0.503292322601572,0.734683386885367,300.072790856726,-0.0306058616157026,0.314307838864905,-0.0973754320803228,0.922428254355795,0.962647832241919,300.072790856726,-0.545222033097473,0.300221539024178,-1.8160656789304,0.0693602977141324,0.203551259436723
"Nrip1",1039.55462664646,0.791088687901238,0.339085195752386,2.33300862972185,0.0196476923936193,0.146011082181042,1039.55462664646,0.489228471362643,0.339102783078718,1.44271440924469,0.149100938463104,0.353553672403225,1039.55462664646,0.641498285801999,0.323159849490964,1.98508040776871,0.0471355262082701,0.160190437576464
"Gtf2e1",139.454467201138,0.262458531506461,0.385799972369612,0.680296916286492,0.496316476706862,0.730145848242269,139.454467201138,0.319809207426208,0.385334222398525,0.829952775633436,0.406565484315098,0.62716610339212,139.454467201138,0.416589944768679,0.367525421845838,1.13349967106064,0.257004479251371,0.459695515636715
"Enpp4",302.580509644314,0.208542762447926,0.266543678704865,0.782396204108963,0.433981763929515,0.682913943654116,302.580509644314,0.311241583346249,0.266176456430159,1.16930545819297,0.242280584849242,0.46618923739624,302.580509644314,0.289358164994542,0.253897087903772,1.13966712806178,0.254425007074659,0.457119796527948
"Gnpda2",338.589844627684,0.434867124283139,0.23692607546615,1.83545489211157,0.066438316813414,0.263278885109892,338.589844627684,0.466439984954757,0.236644942553265,1.97105410291948,0.0487176877477033,0.192904136136063,338.589844627684,0.672921904724368,0.225595754226507,2.98286599866027,0.00285562990616902,0.0275286591716633
"RGD1305347",7.55114568879513,-0.0526125654517113,1.37294550966084,-0.0383209421506527,0.96943179362665,NA,7.55114568879513,-2.34152438272527,1.40327887456278,-1.6686094440457,0.0951948060182266,0.275694972586419,7.55114568879513,-2.64102293156217,1.35165205242269,-1.9539221849502,0.0507104204831693,NA
"Med8",229.242009071573,0.0677493635379443,0.136966006869305,0.49464363520937,0.620851695023674,0.816005847208564,229.242009071573,-0.0898083386216677,0.13675102810135,-0.656728800277159,0.511355312494891,0.710199414085744,229.242009071573,0.102395238257573,0.130330388583329,0.785658965423131,0.432067309449248,0.625997240783875
"Cnnm3",410.096644504712,0.539820088550033,0.277978904579976,1.94194624000587,0.0521436087913314,0.236139612605134,410.096644504712,0.132664407480054,0.278129750175213,0.476987475796743,0.633371039981256,0.797071792541908,410.096644504712,0.390907135220999,0.26505182404973,1.4748328430581,0.140257489008821,0.31341148427192
"Nipal1",127.969331423303,1.26800680790423,0.409665923667403,3.09522158092333,0.00196665914920087,0.045141964543653,127.969331423303,1.3354882305532,0.409222156017251,3.2634797772213,0.00110053038094233,0.0229688791354659,127.969331423303,1.52002293650853,0.39018855286954,3.89561130209976,9.79513678934107e-05,0.00328682216201356
"Mrpl18",818.825072140011,-0.542451765822661,0.237785826616801,-2.28126198075227,0.0225329490424238,0.156807839149141,818.825072140011,-0.658198576457661,0.237727117317311,-2.76871475111994,0.00562778832967278,0.0593853974615105,818.825072140011,-0.561235710702104,0.22659926532755,-2.47677639153346,0.0132574932048762,0.0719873016324835
"Cdt1",198.0073487315,0.34980095732078,0.264820430218432,1.32089868229673,0.186535149195591,0.445500875517476,198.0073487315,0.601532942811891,0.264092522140502,2.27773561302075,0.0227423345502478,0.125061324099636,198.0073487315,-0.096379281345212,0.253110695143695,-0.38077917367536,0.703367114163222,0.826572522166421
"Tmem181",480.755858289657,-0.0946778047144319,0.163851669877941,-0.577826303417969,0.563381394846159,0.777918962801956,480.755858289657,-0.0850357448621267,0.163559463373448,-0.519907213610553,0.603128247378028,0.777227122909829,480.755858289657,0.0486363399675789,0.155955596783316,0.311860176683201,0.755146788555242,0.860164701120704
"Pkd1",736.140259168707,0.467470229158446,0.221033731258175,2.1149271041008,0.0344361606985442,0.191831528055624,736.140259168707,0.534849121014224,0.220882597468291,2.42141810692445,0.0154600840300486,0.100911553536954,736.140259168707,0.325430309350076,0.210698484399237,1.54453085069868,0.122459783432344,0.287990923536231
"Lrrc63",9.14925887680831,0.470399291553697,1.08095701504079,0.435169285187483,0.663439555320971,0.841120193466509,9.14925887680831,-0.0632517766596479,1.08567024229469,-0.0582605787609669,0.953541067742578,0.976913975889349,9.14925887680831,-0.0544339194379026,1.0416589295471,-0.052256950805932,0.958323954700361,0.980456346536988
"Rhbg",69.2757434609585,-0.78458115940191,0.566219335290859,-1.38564882988124,0.16585416016283,0.419052288826858,69.2757434609585,-0.286075350962139,0.564127991456468,-0.507110718302682,0.612077134886984,0.783030339282623,69.2757434609585,-0.374442436501911,0.538391377248203,-0.695483717469142,0.486752211794584,0.671555251003556
"Fbn1",42.7069192976347,-0.621179865817753,0.74114591514839,-0.838134371547311,0.401955240756931,0.658170633685843,42.7069192976347,-0.0520706885674787,0.738797361297613,-0.0704803391230614,0.943811348736677,0.972637588565984,42.7069192976347,-1.3784386847233,0.710005122615444,-1.94144892877047,0.0522038483935117,0.170793338880092
"Kalrn",12.9415403195701,1.04026211723332,1.21306801909206,0.857546403714378,0.391142980926278,0.649210138144103,12.9415403195701,-0.271584199496845,1.22466979597279,-0.221761164021456,0.824499813317236,0.913448044392726,12.9415403195701,0.505504694958789,1.16374126992918,0.434378936298747,0.664013291023568,0.801759605292536
"Ugcg",1389.56060180255,0.620320959886173,0.235639938405724,2.63249500098793,0.00847602703481295,0.0960919710297593,1389.56060180255,0.437976658992924,0.235628428100923,1.85875983862751,0.06306118744468,0.221945596138179,1389.56060180255,0.371283226049197,0.224610247306591,1.6530110736328,0.0983286098941853,0.250273021159244
"Plcd1",377.236167518367,-0.129326126529557,0.274636019757081,-0.470900090395817,0.637712083486982,0.825602919092482,377.236167518367,-0.0855815997487831,0.274374981898186,-0.31191473492485,0.755105323934979,0.876046599670936,377.236167518367,-0.0958216979784689,0.261615160818893,-0.366269667547298,0.714163861136615,0.833752620902416
"Hmgcs1",819.012420295476,0.380386541131028,0.246141827741622,1.54539577698401,0.122250561167705,0.35761116107254,819.012420295476,0.619663857748556,0.245959820458285,2.51937026378522,0.0117564956297696,0.0871967653045779,819.012420295476,0.0094761746042817,0.234742805834633,0.0403683280967396,0.967799480175071,0.984765611309686
"Canx",5643.51389500064,0.24195553918048,0.180419503688903,1.34107196967842,0.179897087000658,0.437167200747598,5643.51389500064,0.25528355694401,0.180399711570121,1.41509958481714,0.157039299926324,0.364242191070136,5643.51389500064,0.0754832434460699,0.17194949915793,0.438984956721166,0.660672436545575,0.79959133518352
"Mmp13",151.995219622365,0.86949984208112,0.833331447080186,1.0434021722421,0.296762067902271,0.56445940552544,151.995219622365,0.908156045167486,0.833185837202253,1.08998017563161,0.275721876823093,0.503756767064113,151.995219622365,0.269156980110528,0.794585921889849,0.338738672175771,0.734806604980608,0.846566808106074
"Phf5a",1134.83011401757,-0.221666606979982,0.204300525277602,-1.08500262874402,0.277920490990123,0.545256727541367,1134.83011401757,-0.209998359694026,0.204202987207343,-1.02838044911066,0.303770901477331,0.532422393566968,1134.83011401757,-0.414725898676195,0.194767021879723,-2.12934353400087,0.0332258484885907,0.128142372981912
"Hspb6",75.972104934384,-0.522275624458398,0.222009002244552,-2.35249750766003,0.018647814737566,0.141938914700644,75.972104934384,-0.523982682415456,0.220456141137187,-2.37681145878984,0.0174630115968008,0.107867964831461,75.972104934384,-0.273275396956955,0.209521931595576,-1.30428063007952,0.192137917131457,0.38363559918303
"Cilk1",141.259470213421,-0.495473468090805,0.298511401987089,-1.65981421410575,0.0969518333539586,0.318740000789725,141.259470213421,-0.721488233625745,0.298514283091138,-2.41693035976262,0.0156520113661876,0.101487557064871,141.259470213421,-0.404938498869905,0.284096804556123,-1.42535393702363,0.154054916112298,0.332595680192282
"Naga",1126.94173581997,-1.05046848184848,0.349924389637276,-3.00198703764939,0.00268223596639104,0.0533868120233601,1126.94173581997,-1.13447225956927,0.349875497635965,-3.24250273950208,0.00118484809159216,0.0240381484550766,1126.94173581997,-1.46255632355368,0.333562453032686,-4.38465513806006,1.16169668290255e-05,0.000693957875409999
"Bpifc",7.26111617347012,2.01275360173034,1.36995526821291,1.46921118406732,0.141775517722222,NA,7.26111617347012,2.00279060294588,1.36847721924596,1.46351767846704,0.143325779855959,0.346467496532651,7.26111617347012,2.05815763400184,1.30750180553477,1.57411456358184,0.115460966241643,NA
"Pink1",426.503642219543,-0.635729843770989,0.230573398090118,-2.75716907950724,0.00583041948811326,0.080151222309793,426.503642219543,-0.631002288225686,0.230279765239313,-2.74015516547853,0.00614101850258505,0.0621479970667994,426.503642219543,-0.421080083107332,0.219341732916621,-1.91974448960608,0.054890181640965,0.176621142581365
"Fnbp4",3660.9897531353,0.276306620743666,0.326952789420607,0.845096386035762,0.398057025952707,0.655035899567985,3660.9897531353,0.490069572208141,0.32692006417637,1.49905015295651,0.133860621672587,0.334579601578978,3660.9897531353,0.296554606351798,0.31156245147218,0.95183037927238,0.341183012417806,0.543178328654344
"Apmap",420.31431401143,0.0266976625989834,0.184102079649001,0.145015540562516,0.884698601896851,0.946875952534387,420.31431401143,-0.126910238752354,0.184015229013283,-0.689672476744808,0.490400177979769,0.694874817729856,420.31431401143,-0.0794991676478931,0.175533653398806,-0.45289986340838,0.650620849303686,0.792989869320465
"Tor1b",469.942668997811,0.088344647346312,0.135106897298857,0.653887026588236,0.51318459281215,0.742323410396414,469.942668997811,0.238590716760138,0.134576256918937,1.7729034988977,0.0762446987995933,0.243439503320591,469.942668997811,0.0319943678801989,0.12879781406434,0.248407693194361,0.803818981787534,0.890654900987939
"Spire1",275.775350661459,0.304507888725159,0.411034138547577,0.740833571150956,0.458794357244542,0.703842244850805,275.775350661459,0.0645952405191212,0.411039767159869,0.157150829870915,0.875125978771678,0.939366528459904,275.775350661459,0.123678135674299,0.391764568246908,0.315695051820897,0.752233982854559,0.858564801483625
"Crtap",7.50447861573408,-0.841702291317005,0.560745228829844,-1.50104227025428,0.133344628849609,NA,7.50447861573408,-0.572117792949962,0.551047005687797,-1.03823773116391,0.299159390516901,0.527420889486028,7.50447861573408,-0.341556259933658,0.508245139362146,-0.672030548806261,0.501564248558064,NA
"Nod2",195.465866387355,0.185704007799548,0.427011315493712,0.434892474886378,0.663640476994765,0.841281241575036,195.465866387355,0.563815193463544,0.426353481185978,1.32241254814008,0.186030812669684,0.401673142140617,195.465866387355,-0.00381030757444523,0.406975653478627,-0.00936249513177656,0.992529918817221,0.996068115063303
"Jkamp",489.075618736303,-0.0579588217720071,0.128592702243793,-0.450716259637545,0.652194062020302,0.833920641970029,489.075618736303,-0.173984659413002,0.128418270104664,-1.3548279327482,0.175472384870362,0.389361800747844,489.075618736303,0.114597608725936,0.122259040214064,0.937334437807521,0.348586553806695,0.550667117398255
"Snrnp27",535.285370011763,-0.430641105555589,0.212380586205984,-2.02768583159441,0.0425923226026256,0.212123181465832,535.285370011763,-0.364111658614557,0.212113468135842,-1.71658905874554,0.0860542830029546,0.260719582983932,535.285370011763,-0.319357227923279,0.202286864259942,-1.57873438342937,0.114396994727653,0.275759005923
"Eef1aknmt",474.426089227914,0.562483131470007,0.384479588656647,1.46297267284148,0.143474856648027,0.387811311238791,474.426089227914,1.03587037103156,0.3841694304085,2.69638937676556,0.00700956757958451,0.0655033947851044,474.426089227914,0.483260074036952,0.366399365973525,1.31894353242923,0.187187991123106,0.376791951721458
"Plcxd2",192.948644662406,0.305935962711143,0.336308260845413,0.909689110645334,0.362986488585916,0.624448651035155,192.948644662406,0.0916697580558085,0.336300399637185,0.272582959029207,0.785173812776094,0.890936610397472,192.948644662406,0.677616661938712,0.32006746984145,2.11710569110437,0.0342508788039797,0.130460440007798
